,Unnamed: 0,label,text,t1
271,271,transfers,fin corp friday november pm pensions dear sir madam please find attached current letter authority client initial request looking potential transfer client confirms wish proceed confirm receiving scheme sipp transfer request list please provide details full overseas uk discharge forms including fin corp requirements forms transfer take place scheme plan type equalisation date nra pre post equalisation date previously transfer yes amount gmp transferred revaluation rate gmp transferred confirmation avc money purchase benefits held within scheme pension sharing earmarking orders yes tv reflect scheme provide bridging pension guaranteed annuity rates applicable please provide details life level basis life year guarantee joint life spouses guaranteed rates guaranteed plan value retirement ill health pension current fund value including fund details full cetv cetv reduced please confirm amount date joining leaving pension scheme normal retirement date age members contributions scheme immediate retirement quote value pension date leaving value pension statement date deferred pension date leaving per annum figure showing pre gmp post gmp pre gmp post gmp post post excess gmp revalue different rates please provide relevant split pension increases deferment gmp excess price inflation please specify cpi rpi pension increases retirement gmp excess price inflation please specify cpi rpi discretionary increases last years spouses pension details deferment retirement also confirm spouse pension calculated commutation confirmation reduction spouse benefits spouse years children pension details deferment retirement guarantee period death member lump sum payable death deferment retirement member final pensionable earnings figure order determine spouse pension payable death deferment rate interest applied refund contributions death deferment full income without taking pcls earnings leaving pcls nra commutation factor ages early retirement factors applied applied pension retirement nra late retirement factors applied applied pension retirement nra scheme funding status date latest scheme funding statement booklet plan paid adjustment factor applied applicable scheme booklet permit partial transfers terms yet equalised gmp payments line may court pension administrator tel fax email ,fin corp friday november pm pension dear sir madam please find attach current letter authority client initial request look potential transfer client confirm wish proceed confirm receive scheme sipp transfer request list please provide detail full overseas uk discharge form include fin corp requirement form transfer take place scheme plan type equalisation date nra pre post equalisation date previously transfer yes amount gmp transfer revaluation rate gmp transfer confirmation avc money purchase benefit hold within scheme pension sharing earmark order yes tv reflect scheme provide bridge pension guarantee annuity rate applicable please provide detail life level basis life year guarantee joint life spouse guarantee rate guarantee plan value retirement ill health pension current fund value include fund detail full cetv cetv reduce please confirm amount date join leave pension scheme normal retirement date age member contribution scheme immediate retirement quote value pension date leave value pension statement date defer pension date leave per annum figure show pre gmp post gmp pre gmp post gmp post post excess gmp revalue different rate please provide relevant split pension increase deferment gmp excess price inflation please specify cpi rpi pension increase retirement gmp excess price inflation please specify cpi rpi discretionary increase last year spouse pension detail deferment retirement also confirm spouse pension calculate commutation confirmation reduction spouse benefit spouse year child pension detail deferment retirement guarantee period death member lump sum payable death deferment retirement member final pensionable earning figure order determine spouse pension payable death deferment rate interest apply refund contribution death deferment full income without take pcls earning leave pcls nra commutation factor age early retirement factor apply apply pension retirement nra late retirement factor apply apply pension retirement nra scheme funding status date late scheme funding statement booklet plan pay adjustment factor apply applicable scheme booklet permit partial transfer term yet equalise gmp payment line may court pension administrator tel fax email
272,272,transfers,pension fund monday november pm pension scheme pension fund hi yes follows road street aa kind regards pm wrote dear mr pension fund thank email regarding pension fund please accept apologies delay responding enable us answer enquiry please could provide full address date birth national insurance number data verification purposes require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely customer support centre fin corp ltd road street aa direct dial november pensions transfer value hi please provide transfer quotation pension pension employee number zzz importantly please send email post significant delays post present thank kind regards ,pension fund monday november pm pension scheme pension fund hi yes follow road street aa kind regard pm write dear mr pension fund thank email regard pension fund please accept apology delay respond enable -PRON- answer enquiry please could provide full address date birth national insurance number datum verification purpose require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely customer support centre fin corp ltd road street aa direct dial november pension transfer value hi please provide transfer quotation pension pension employee number zzz importantly please send email post significant delay post present thank kind regard
273,273,mdu,fund pension plan november fund pension plan dear pensions please see amended expression wish form many thanks ________________________________ november fund pension plan dear mrs pension plan thank email regarding pension plan request change address change name logged receive written response administration department within working days attached expression wish form print complete appropriate please send signed completed document address detailed earliest convenience address details updated proceed pension statement query require information questions please contact customer support centre pm monday friday alternatively e mail us know member access manage pension online logging account scheme member access account forgotten username password link page reset previously activated account email us provide activation link sincerely pensions november change address name good evening could please update following details current details new details attached dob ni number also could send expression wish form latest pension statement many thanks ________________________________ november ,fund pension plan november fund pension plan dear pension please see amend expression wish form many thank _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ november fund pension plan dear mrs pension plan thank email regard pension plan request change address change name log receive write response administration department within work day attach expression wish form print complete appropriate please send sign complete document address detail early convenience address detail update proceed pension statement query require information question please contact customer support centre pm monday friday alternatively e mail -PRON- know member access manage pension online log account scheme member access account forget username password link page reset previously activate account email -PRON- provide activation link sincerely pension november change address name good evening could please update follow detail current detail new detail attach dob ni number also could send expression wish form late pension statement many thank _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ november
274,274,transfers,tst zzz november cc tst zzz hi fao def thank email dated arranged payment account mentioned please confirm receipt please could revaluation pension paid contributory pension fund immediately confirm require new forms completed could please arrange via email would like transfer go without delay please outline whether require anything else process thank questions please hesitate contact kind regards ifa independent financial adviser ,tst zzz november cc tst zzz hi fao def thank email date arrange payment account mention please confirm receipt please could revaluation pension pay contributory pension fund immediately confirm require new form complete could please arrange via email would like transfer go without delay please outline whether require anything else process thank question please hesitate contact kind regard ifa independent financial adviser
275,275,transfers,pension fund ref tst november pension fund ref tst password november pension fund ref tst good morning thank email please find attached client letter authority requested information document password protected password follow separate email queries please hesitate contact us many thanks ifa november pension fund dear ifa pension fund thank email regarding ford pension fund enable us answer enquiry please could provide member full address date birth national insurance number data verification purposes require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely pensions october tst zzz good afternoon please provide update mutual clients pension transfer many thanks ifa ,pension fund ref tst november pension fund ref tst password november pension fund ref tst good morning thank email please find attach client letter authority request information document password protect password follow separate email query please hesitate contact -PRON- many thank ifa november pension fund dear ifa pension fund thank email regard ford pension fund enable -PRON- answer enquiry please could provide member full address date birth national insurance number datum verification purpose require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely pension october tst zzz good afternoon please provide update mutual client pension transfer many thank ifa
276,276,transfers,loa november loa hi team please see query reply accordingly thank def agent customer support centre road street aa november loa dear pensions password access loa regards november loa dear pensions please find enclosed letter authority client benefits management ltd receive policy information password follow separate cover please provide standard transfer pack including cash equivalent transfer value full scheme information please ensure includes information require understand project member benefits advise member options available guide information provide cover items identified required pensions administration agreed templates scheme information template member information template member eligible take benefits please provide immediate retirement quote important information required please confirm accrual tranches within pension subsequent revaluation escalation rates clients options respect late retirement commutation factors normal retirement age onwards late retirement factors nra onwards client gmp addition please provide following information relating policies earliest convenience policy type commencement date contribution history since premium plan status current value breakdown value funds current fund choice please quote sedol number fund attaching plan policy offer adviser policy offer policy offer flexible access drawdown pension policy profits funds please enclose full details including current allocation fund last years bonus declaration history details funds available invest relevant codes transfer value please advise transfer applicable reason former protected rights funds pension commencement lump sum amount guarantees associated plan e g guaranteed annuity rates bonus rates guaranteed fund scheme retirement date srd etc profits please confirm profits guarantees apply scheme retirement date srd plan illustration projected value srd age xx paid illustration srd age xx regular premiums still paid please supply quote srd age xx assuming premiums continue death benefits member die srd nominated beneficiaries charges allocation rates plan protected tax free cash day yes please send paperwork also please confirm fund value day tax free cash day premium sum assured associated pension term value day pension sharing order attachment benefits plan sipp capped drawdown maximum income available review date remaining pcls entitlement income currently taken fee schedule relating sipp member taken benefits please confirm value crystallised uncrystallised please also confirm percentage lifetime allowance crystallised within scheme please send necessary transfer paper work id requirements completed look forward hearing however queries please let know soon possible faithfully ifa ,loa november loa hi team please see query reply accordingly thank def agent customer support centre road street aa november loa dear pension password access loa regard november loa dear pension please find enclose letter authority client benefits management ltd receive policy information password follow separate cover please provide standard transfer pack include cash equivalent transfer value full scheme information please ensure include information require understand project member benefit advise member option available guide information provide cover item identify require pension administration agree templates scheme information template member information template member eligible take benefit please provide immediate retirement quote important information require please confirm accrual tranche within pension subsequent revaluation escalation rate client option respect late retirement commutation factor normal retirement age onwards late retirement factor nra onwards client gmp addition please provide follow information relate policy early convenience policy type commencement date contribution history since premium plan status current value breakdown value fund current fund choice please quote sedol number fund attach plan policy offer adviser policy offer policy offer flexible access drawdown pension policy profit fund please enclose full detail include current allocation fund last year bonus declaration history detail fund available invest relevant code transfer value please advise transfer applicable reason former protect right fund pension commencement lump sum amount guarantee associate plan e g guarantee annuity rate bonus rate guarantee fund scheme retirement date srd etc profit please confirm profit guarantee apply scheme retirement date srd plan illustration project value srd age xx pay illustration srd age xx regular premium still pay please supply quote srd age xx assume premium continue death benefit member die srd nominated beneficiaries charge allocation rate plan protect tax free cash day yes please send paperwork also please confirm fund value day tax free cash day premium sum assure associate pension term value day pension sharing order attachment benefit plan sipp cap drawdown maximum income available review date remain pcls entitlement income currently take fee schedule relate sipp member take benefit please confirm value crystallise uncrystallised please also confirm percentage lifetime allowance crystallise within scheme please send necessary transfer paper work -PRON- would requirement complete look forward hear however query please let know soon possible faithfully ifa
277,277,mdu,change address november change address good morning pension wish notify new address date birth national insurance number zzz old employee number tst old address road street aa new address road street ee please let know changed address thank ,change address november change address good morning pension wish notify new address date birth national insurance number zzz old employee number tst old address road street aa new address road street ee please let know change address thank
278,278,mdu,pension fund saturday november pm pensions pension fund thank email november requested information date birth st january ni number zzz look forward resolution enquiry mail windows november pension fund dear pension fund thank email regarding pension fund please accept apologies delay responding enable us answer enquiry please could provide date birth national insurance number data verification purposes require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely administrator customer support centre pensions road street aa direct dial november pensions pension fund thank reply although would like point yet heard wonder whether could relevant payroll team without help unable resolve thanks october pension fund dear pension fund thank email regarding pension fund confirm forwarded query payroll team response received touch accordingly require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely administrator customer support centre pensions road street aa direct dial october pensions pension fund personal accident cover dear pensions administrator small deduction pension month personal accident policy fin corp insurance far aware policy reference fin recently moved house tried informing pension new address saying record policy please check records let know policy number provider changed whether identifying need find policy also know would go advising claim event accident exactly benefits policy direct contact since st january date literature policy please kind regards fin ,pension fund saturday november pm pension pension fund thank email november request information date birth st january ni number zzz look forward resolution enquiry mail window november pension fund dear pension fund thank email regard pension fund please accept apology delay respond enable -PRON- answer enquiry please could provide date birth national insurance number datum verification purpose require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely administrator customer support centre pensions road street aa direct dial november pension pension fund thank reply although would like point yet hear wonder whether could relevant payroll team without help unable resolve thank october pension fund dear pension fund thank email regard pension fund confirm forward query payroll team response receive touch accordingly require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely administrator customer support centre pensions road street aa direct dial october pension pension fund personal accident cover dear pension administrator small deduction pension month personal accident policy fin corp insurance far aware policy reference fin recently move house try inform pension new address say record policy please check record let know policy number provider change whether identifying need find policy also know would go advise claim event accident exactly benefit policy direct contact since st january date literature policy please kind regard fin
279,279,retirements,pensions plan mr external friday november pm pensions pensions plan mr external thank back us confirm received details required payment applied kind regards road street aa november pensions pensions plan mr external dear pension fund thank email regarding pension fund enable us answer enquiry please could provide member full address date birth national insurance number data verification purposes require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely administrator customer support centre road street aa direct dial november pensions mr transfer tst good afternoon received transfer payment mutual client however require information able process please confirm following payment crystallised payment personal occupational pension scheme occupational defined contribution defined benefit kind regards administrator new money fin corp ltd ,pension plan mr external friday november pm pension pension plan mr external thank back -PRON- confirm receive detail require payment apply kind regard road street aa november pension pension plan mr external dear pension fund thank email regard pension fund enable -PRON- answer enquiry please could provide member full address date birth national insurance number datum verification purpose require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely administrator customer support centre road street aa direct dial november pension mr transfer tst good afternoon receive transfer payment mutual client however require information able process please confirm follow payment crystallise payment personal occupational pension scheme occupational define contribution define benefit kind regard administrator new money fin corp ltd
280,280,retirements,pension questions resent december pensions pension questions resent road street aa date birth payroll number insurance number z policy reference number dear pensions retire work january birthday wish take pension march questions would like ask please long pension last wife get die taking pension percentage pay tax anything personal tax allowance pay national insurance pension pension go per year stay level took start process taking pension long need arrange start pension would available time week look forward receiving phone call mobile home best regards ,pension question resent december pension pension question resent road street aa date birth payroll number insurance number z policy reference number dear pension retire work january birthday wish take pension march question would like ask please long pension last wife get die take pension percentage pay tax anything personal tax allowance pay national insurance pension pension go per year stay level take start process take pension long need arrange start pension would available time week look forward receive phone call mobile home good regard
281,281,mdu,change address abcd november change address abcd nino zzz dob reference tst new address road street aa tel email could please update administration payroll records mr abcd new address abcd former xx former def ltd kind regards pension fund ,change address abcd november change address abcd nino zzz dob reference tst new address road street aa tel email could please update administration payroll records mr abcd new address abcd former xx former def ltd kind regard pension fund
282,282,mdu,change address alexa siri november change address mail windows alexa siri november change address good afternoon please could request address amended following st unable amend details benpal website help matter appreciated warmest regards alexa siri former employee mail windows ,change address alexa siri november change address mail window alexa siri november change address good afternoon please could request address amend follow st unable amend detail benpal website help matter appreciate warm regard alexa siri former employee mail window
283,283,retirements,mr early retirement quote request monday november pm pensions mr early retirement quote request good morning please request immediate early retirement quote mutual client zzz please send back email address ,mr early retirement quote request monday november pm pension mr early retirement quote request good morning please request immediate early retirement quote mutual client zzz please send back email address
284,284,retirements,retirement figures original message november retirement figures hi could please updated pension figures retirement date full name national insurance number zzz regards ,retirement figure original message november retirement figure hi could please update pension figure retirement date full name national insurance number zzz regard
285,285,transfers,mr abcd pension scheme senior staff case ref tst november mr abcd pension scheme senior staff case ref tst hi pensions thank email waiting long time issues ford scheme requesting information different clients hold minutes every time call keep getting told different things mentioned cetv pack via email earlier today please confirm received email thanks abcd date wednesday november mr abcd pension scheme senior staff case ref tst dear abcd telephone call november subsequent calls november please accept sincere apologies delay providing revised transfer value mr abcd pride quality service deliver corporate clients trustees importantly individual members receive relatively complaints take seriously sorry long information requested advise email issued earlier today providing transfer information behalf team would like apologies inconvenience caused trust minimise number occasions matters queries cause concern please hesitate contact us number quoted sincerely pensions ,mr abcd pension scheme senior staff case ref tst november mr abcd pension scheme senior staff case ref tst hi pension thank email wait long time issue ford scheme request information different client hold minute every time call keep get tell different thing mention cetv pack via email earlier today please confirm receive email thank abcd date wednesday november mr abcd pension scheme senior staff case ref tst dear abcd telephone call november subsequent call november please accept sincere apology delay provide revise transfer value mr abcd pride quality service deliver corporate client trustee importantly individual member receive relatively complaint take seriously sorry long information request advise email issue earlier today provide transfer information behalf team would like apology inconvenience cause trust minimise number occasion matter query cause concern please hesitate contact -PRON- number quote sincerely pension
286,286,retirements,pension plan zzz november pension plan zzz dear pensions thank response email received asked await hard copy version information proceeding know copies xxx train system present time postal made would like expedite pension plan immediately option lump sum possible relevant monthly income thereafter wife live india would like funds def account account number supplied possible also provide proof identity current national id card card government certified marriage certificate please advise kind regards employee ni number zzz wed nov wrote dear mr pensions pension plan thank email regarding pensions pension plan please accept apologies delay responding checked record confirm copy retirement quote via email september however attached copy correspondence convenience please note encrypted document password national insurance number uppercase ex zzz require information questions please contact customer support centre pm monday friday alternatively e mail us know member access manage pension online logging account scheme member access account forgotten username password link page reset previously activated account email us provide activation link sincerely november pension plan zzz dear pensions would appear def state currently experiencing train means mail delivered would possible send pension pack via email address please advise kind regards oct wrote dear pensions good thank delay caused virus contact details please note hours per day pm india time monday friday phone therefore would reach afternoon pm gmt regards thu oct wrote dear mr pensions plan thank email regarding pensions plan please accept sincerest apologies inconvenience may cause checked records confirm correspondence issued st january however arranged information issued received please note receive shortly also could please provide contact details call require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely pensions october pension plan zzz reference tst dear pensions unfortunately yet hear back administration department today tuesday would possible make contact within next hours please regards employee ni number thu sep wrote reference tst dear pensions please note home address changed exactly building local government changed way officially please amend records reflect india still need call number request necessary forms method please advise kind regards employee ni number tue sep wrote dear mr email please see attached response document encrypted national insurance number letters upper case kind regards pension scheme administration team september pension plan zzz dear pensions ref tst please find attached original document containing original address also attached response letter received pensions clarify building one local government altered method identifying hence change address regards fri sep wrote dear mr pension plan thank email regarding pension plan please accept sincerest apologies inconvenience may cause enable us answer enquiry please could provide previous address data verification purposes require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely pensions pension plan zzz dear pensions ref details requested address date birth ni number employee payroll number regards wed sep wrote dear pension plan thank email regarding pension plan enable us answer enquiry please could provide full address date birth national insurance number data verification purposes require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely pensions september pension plan zzz ref tst dear pensions would like begin process pension several times process seems simple previously stated would like take maximum lump sum available plus relevant monthly payments issues need based def local government recently altered house identification system therefore would need update address question monthly payments transferred wife account supply necessary documents proving fact wife could also include relevant information regarding wife entitled event death regards mon oct wrote dear pensions would possible send following information please monthly pension amount commence payments may maximum amount take lump sum may relevant subsequent monthly payment please send information e mail address kind regards wed sep wrote dear pensions would possible send following information please monthly pension amount commence payments may maximum amount take lump sum may relevant subsequent monthly payment please send information e mail address kind regards former x employee payroll tst fri apr wrote dear mr thank email address updated retirement quote issued new address march regards pensions april verification form april pension plan zzz dear pensions information regarding pension request several weeks since completed form reply kind regards ref tst november wrote dear please find attached verification letter originally issued def without verification form able proceed request time require information please hesitate contact us regards fund ,pension plan zzz november pension plan zzz dear pension thank response email receive ask await hard copy version information proceeding know copy xxx train system present time postal make would like expedite pension plan immediately option lump sum possible relevant monthly income thereafter wife live india would like fund def account account number supply possible also provide proof identity current national -PRON- would card card government certify marriage certificate please advise kind regard employee ni number zzz -PRON- would nov write dear mr pensions pension plan thank email regard pension pension plan please accept apology delay respond check record confirm copy retirement quote via email september however attach copy correspondence convenience please note encrypt document password national insurance number uppercase ex zzz require information question please contact customer support centre pm monday friday alternatively e mail -PRON- know member access manage pension online log account scheme member access account forget username password link page reset previously activate account email -PRON- provide activation link sincerely november pension plan zzz dear pension would appear def state currently experience train mean mail deliver would possible send pension pack via email address please advise kind regard oct write dear pension good thank delay cause virus contact detail please note hour per day pm india time monday friday phone therefore would reach afternoon pm gmt regard thu oct write dear mr pensions plan thank email regard pension plan please accept sincerest apology inconvenience may cause checked record confirm correspondence issue st january however arrange information issue receive please note receive shortly also could please provide contact detail call require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely pension october pension plan zzz reference tst dear pension unfortunately yet hear back administration department today tuesday would possible make contact within next hour please regard employee ni number thu sep write reference tst dear pension please note home address change exactly build local government change way officially please amend record reflect india still need call number request necessary form method please advise kind regard employee ni number tue sep write dear mr email please see attach response document encrypt national insurance number letter upper case kind regard pension scheme administration team september pension plan zzz dear pension ref tst please find attach original document contain original address also attach response letter receive pension clarify build one local government alter method identify hence change address regard fri sep write dear mr pension plan thank email regard pension plan please accept sincerest apology inconvenience may cause enable -PRON- answer enquiry please could provide previous address data verification purpose require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely pension pension plan zzz dear pension ref detail request address date birth ni number employee payroll number regard -PRON- would sep write dear pension plan thank email regard pension plan enable -PRON- answer enquiry please could provide full address date birth national insurance number datum verification purpose require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely pension september pension plan zzz ref tst dear pension would like begin process pension several time process seem simple previously state would like take maximum lump sum available plus relevant monthly payment issue need base def local government recently alter house identification system therefore would need update address question monthly payment transfer wife account supply necessary document prove fact wife could also include relevant information regard wife entitle event death regard mon oct write dear pension would possible send follow information please monthly pension amount commence payment may maximum amount take lump sum may relevant subsequent monthly payment please send information e mail address kind regard -PRON- would sep write dear pension would possible send follow information please monthly pension amount commence payment may maximum amount take lump sum may relevant subsequent monthly payment please send information e mail address kind regard former x employee payroll tst fri apr write dear mr thank email address update retirement quote issue new address march regard pensions april verification form april pension plan zzz dear pension information regard pension request several week since complete form reply kind regard ref tst november write dear please find attach verification letter originally issue def without verification form able proceed request time require information please hesitate contact -PRON- regard fund
287,287,mdu,registering via fin corp saturday november pm pensions registering via fin corp letter back july advising found fin corp unfortunately letter found missed required date register account would grateful could forward new may register account many thanks kind sincerely tel ,register via fin corp saturday november pm pension register via fin corp letter back july advise find fin corp unfortunately letter find miss required date register account would grateful could forward new may register account many thank kind sincerely tel
288,288,mdu,tst november tst hi team please see query reply accordingly many thanks pensions original message november tst could please update records recent change address road street ee road street aa thank ,tst november tst hi team please see query reply accordingly many thank pension original message november tst could please update record recent change address road street ee road street aa thank
289,289,mdu,pension plan update address november pension plan dear pensions thank response email received asked await hard copy version information proceeding know copies def train system present time postal made would like expedite pension plan immediately option lump sum possible relevant monthly income thereafter wife live lmn would like funds bank account account number supplied possible also provide proof identity current national id card xx card government certified marriage certificate please advise kind regards employee ni number zzz wed nov wrote dear pension plan thank email regarding pension plan please accept apologies delay responding checked record confirm copy retirement quote via email september however attached copy correspondence convenience please note encrypted document password national insurance number uppercase ex require information questions please contact customer support centre pm monday friday alternatively e mail us know member access manage pension online logging account scheme member access account forgotten username password link page reset previously activated account email us provide activation link sincerely pensions november pension plan dear pensions would appear def state currently experiencing train means mail delivered would possible send pension pack via email address please advise kind regards oct wrote dear pensions good thank delay caused virus contact details please note hours per day pm monday friday phone therefore would reach afternoon pm regards thu oct wrote dear mr pension plan thank email regarding pension plan please accept sincerest apologies inconvenience may cause checked records confirm correspondence issued th september however arranged information issued received please note receive shortly also could please provide contact details call require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely pensions october pension plan reference tst dear pensions unfortunately yet hear back administration department today tuesday would possible make contact within next hours please regards employee ni number thu sep wrote reference tst dear pensions please note home address changed exactly building local government changed way officially please amend records reflect india still need call number request necessary forms method please advise kind regards employee ni number tue sep wrote dear mr email please see attached response document encrypted national insurance number letters upper case kind regards pension scheme administration team september pension plan dear pensions ref please find attached original document containing original address also attached response letter received pensions clarify building one local government altered method identifying hence change address regards fri sep wrote dear mr pension plan thank email regarding pension plan please accept sincerest apologies inconvenience may cause enable us answer enquiry please could provide previous address data verification purposes require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely pensions pension plan dear pensions ref details requested address date birth ni number employee payroll number regards wed sep wrote dear pension plan thank email regarding pension plan enable us answer enquiry please could provide full address date birth national insurance number data verification purposes require information questions please contact customer support centre pm monday friday alternatively e mail us sincerely pensions september verification form ref dear pensions would like begin process pension several times process seems simple previously stated would like take maximum lump sum available plus relevant monthly payments issues need based def india local government recently altered house identification system therefore would need update address question monthly payments transferred wife bank account supply necessary documents proving fact wife could also include relevant information regarding wife entitled event death regards mon oct wrote dear pensions would possible send following information please monthly pension amount commence payments may maximum amount take lump sum may relevant subsequent monthly payment please send information e mail address kind regards wed sep wrote dear pensions would possible send following information please monthly pension amount commence payments may maximum amount take lump sum may relevant subsequent monthly payment please send information e mail address kind regards former employee payroll fri apr wrote dear mr thank email address updated retirement quote issued new address march regards pensions pension administration team april verification form april verification form dear pensions information regarding pension request several weeks since completed form reply kind regards ref november wrote dear please find attached verification letter originally issued def without verification form able proceed request time require information please hesitate contact us regards pensions pension scheme administration team ,pension plan update address november pension plan dear pension thank response email receive ask await hard copy version information proceeding know copy def train system present time postal make would like expedite pension plan immediately option lump sum possible relevant monthly income thereafter wife live lmn would like fund bank account account number supply possible also provide proof identity current national -PRON- would card xx card government certify marriage certificate please advise kind regard employee ni number zzz -PRON- would nov write dear pension plan thank email regard pension plan please accept apology delay respond check record confirm copy retirement quote via email september however attach copy correspondence convenience please note encrypt document password national insurance number uppercase ex require information question please contact customer support centre pm monday friday alternatively e mail -PRON- know member access manage pension online log account scheme member access account forget username password link page reset previously activate account email -PRON- provide activation link sincerely pension november pension plan dear pension would appear def state currently experience train mean mail deliver would possible send pension pack via email address please advise kind regard oct write dear pension good thank delay cause virus contact detail please note hour per day pm monday friday phone therefore would reach afternoon pm regard thu oct write dear mr pension plan thank email regard pension plan please accept sincerest apology inconvenience may cause checked record confirm correspondence issue th september however arrange information issue receive please note receive shortly also could please provide contact detail call require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely pension october pension plan reference tst dear pension unfortunately yet hear back administration department today tuesday would possible make contact within next hour please regard employee ni number thu sep write reference tst dear pension please note home address change exactly build local government change way officially please amend record reflect india still need call number request necessary form method please advise kind regard employee ni number tue sep write dear mr email please see attach response document encrypt national insurance number letter upper case kind regard pension scheme administration team september pension plan dear pension ref please find attach original document contain original address also attach response letter receive pension clarify build one local government alter method identify hence change address regard fri sep write dear mr pension plan thank email regard pension plan please accept sincerest apology inconvenience may cause enable -PRON- answer enquiry please could provide previous address data verification purpose require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely pension pension plan dear pension ref detail request address date birth ni number employee payroll number regard -PRON- would sep write dear pension plan thank email regard pension plan enable -PRON- answer enquiry please could provide full address date birth national insurance number datum verification purpose require information question please contact customer support centre pm monday friday alternatively e mail -PRON- sincerely pension september verification form ref dear pension would like begin process pension several time process seem simple previously state would like take maximum lump sum available plus relevant monthly payment issue need base def india local government recently alter house identification system therefore would need update address question monthly payment transfer wife bank account supply necessary document prove fact wife could also include relevant information regard wife entitle event death regard mon oct write dear pension would possible send follow information please monthly pension amount commence payment may maximum amount take lump sum may relevant subsequent monthly payment please send information e mail address kind regard -PRON- would sep write dear pension would possible send follow information please monthly pension amount commence payment may maximum amount take lump sum may relevant subsequent monthly payment please send information e mail address kind regard former employee payroll fri apr write dear mr thank email address update retirement quote issue new address march regard pensions pension administration team april verification form april verification form dear pension information regard pension request several week since complete form reply kind regard ref november write dear please find attach verification letter originally issue def without verification form able proceed request time require information please hesitate contact -PRON- regard pension pension scheme administration team
